2025-05-29 20:16:02,175 - Voter 0, Epoch 124/200, Loss: 0.9604, Train Acc: 0.5527, Val Acc: 0.5705, Val f1: 0.5494, Best f1: 0.5548
2025-05-29 20:16:21,866 - Voter 0, Epoch 125/200, Loss: 0.9554, Train Acc: 0.5547, Val Acc: 0.5687, Val f1: 0.5490, Best f1: 0.5548
2025-05-29 20:16:42,294 - Voter 0, Epoch 126/200, Loss: 0.9602, Train Acc: 0.5569, Val Acc: 0.5732, Val f1: 0.5518, Best f1: 0.5548
2025-05-29 20:16:42,295 - Patience reached twice, early stopping
2025-05-29 20:17:01,689 - Voter 1, Epoch 1/200, Loss: 1.2112, Train Acc: 0.3533, Val Acc: 0.4741, Val f1: 0.4357, Best f1: 0.0000
2025-05-29 20:17:21,443 - Voter 1, Epoch 2/200, Loss: 1.1653, Train Acc: 0.3835, Val Acc: 0.5045, Val f1: 0.4659, Best f1: 0.4357
2025-05-29 20:17:40,160 - Voter 1, Epoch 3/200, Loss: 1.1411, Train Acc: 0.3917, Val Acc: 0.5116, Val f1: 0.4792, Best f1: 0.4659
2025-05-29 20:17:58,797 - Voter 1, Epoch 4/200, Loss: 1.1121, Train Acc: 0.4203, Val Acc: 0.5223, Val f1: 0.4856, Best f1: 0.4792
2025-05-29 20:18:17,641 - Voter 1, Epoch 5/200, Loss: 1.1294, Train Acc: 0.4029, Val Acc: 0.4857, Val f1: 0.4397, Best f1: 0.4856
2025-05-29 20:18:36,360 - Voter 1, Epoch 6/200, Loss: 1.1178, Train Acc: 0.4183, Val Acc: 0.4634, Val f1: 0.4390, Best f1: 0.4856
2025-05-29 20:18:55,317 - Voter 1, Epoch 7/200, Loss: 1.1101, Train Acc: 0.4261, Val Acc: 0.5000, Val f1: 0.4577, Best f1: 0.4856
2025-05-29 20:19:14,526 - Voter 1, Epoch 8/200, Loss: 1.1187, Train Acc: 0.4123, Val Acc: 0.4875, Val f1: 0.4449, Best f1: 0.4856
2025-05-29 20:19:33,756 - Voter 1, Epoch 9/200, Loss: 1.1129, Train Acc: 0.4188, Val Acc: 0.5018, Val f1: 0.4768, Best f1: 0.4856
2025-05-29 20:19:52,347 - Voter 1, Epoch 10/200, Loss: 1.1062, Train Acc: 0.4212, Val Acc: 0.4875, Val f1: 0.4533, Best f1: 0.4856
2025-05-29 20:20:11,868 - Voter 1, Epoch 11/200, Loss: 1.1089, Train Acc: 0.4138, Val Acc: 0.5062, Val f1: 0.4620, Best f1: 0.4856
2025-05-29 20:20:30,161 - Voter 1, Epoch 12/200, Loss: 1.1127, Train Acc: 0.4246, Val Acc: 0.4821, Val f1: 0.4366, Best f1: 0.4856
2025-05-29 20:20:48,949 - Voter 1, Epoch 13/200, Loss: 1.1047, Train Acc: 0.4350, Val Acc: 0.5232, Val f1: 0.4978, Best f1: 0.4856
2025-05-29 20:21:07,826 - Voter 1, Epoch 14/200, Loss: 1.1000, Train Acc: 0.4299, Val Acc: 0.4857, Val f1: 0.4658, Best f1: 0.4978
2025-05-29 20:21:26,676 - Voter 1, Epoch 15/200, Loss: 1.0942, Train Acc: 0.4304, Val Acc: 0.5000, Val f1: 0.4703, Best f1: 0.4978
2025-05-29 20:21:45,721 - Voter 1, Epoch 16/200, Loss: 1.1007, Train Acc: 0.4297, Val Acc: 0.4920, Val f1: 0.4445, Best f1: 0.4978
2025-05-29 20:22:04,376 - Voter 1, Epoch 17/200, Loss: 1.1017, Train Acc: 0.4190, Val Acc: 0.5277, Val f1: 0.4806, Best f1: 0.4978
2025-05-29 20:22:23,882 - Voter 1, Epoch 18/200, Loss: 1.1015, Train Acc: 0.4324, Val Acc: 0.4938, Val f1: 0.4454, Best f1: 0.4978
2025-05-29 20:22:42,804 - Voter 1, Epoch 19/200, Loss: 1.1029, Train Acc: 0.4270, Val Acc: 0.5116, Val f1: 0.4572, Best f1: 0.4978
2025-05-29 20:23:02,005 - Voter 1, Epoch 20/200, Loss: 1.1035, Train Acc: 0.4266, Val Acc: 0.4446, Val f1: 0.4259, Best f1: 0.4978
2025-05-29 20:23:20,972 - Voter 1, Epoch 21/200, Loss: 1.1076, Train Acc: 0.4270, Val Acc: 0.4982, Val f1: 0.4482, Best f1: 0.4978
2025-05-29 20:23:40,353 - Voter 1, Epoch 22/200, Loss: 1.0781, Train Acc: 0.4562, Val Acc: 0.5366, Val f1: 0.5052, Best f1: 0.4978
2025-05-29 20:23:59,768 - Voter 1, Epoch 23/200, Loss: 1.0867, Train Acc: 0.4496, Val Acc: 0.4732, Val f1: 0.4150, Best f1: 0.5052
2025-05-29 20:24:20,093 - Voter 1, Epoch 24/200, Loss: 1.0821, Train Acc: 0.4449, Val Acc: 0.5134, Val f1: 0.4706, Best f1: 0.5052
2025-05-29 20:24:39,060 - Voter 1, Epoch 25/200, Loss: 1.0772, Train Acc: 0.4652, Val Acc: 0.4759, Val f1: 0.4181, Best f1: 0.5052
2025-05-29 20:24:58,774 - Voter 1, Epoch 26/200, Loss: 1.0773, Train Acc: 0.4467, Val Acc: 0.5018, Val f1: 0.4592, Best f1: 0.5052
2025-05-29 20:25:18,195 - Voter 1, Epoch 27/200, Loss: 1.0725, Train Acc: 0.4663, Val Acc: 0.4884, Val f1: 0.4453, Best f1: 0.5052
2025-05-29 20:25:36,549 - Voter 1, Epoch 28/200, Loss: 1.0651, Train Acc: 0.4681, Val Acc: 0.5375, Val f1: 0.4988, Best f1: 0.5052
2025-05-29 20:25:55,751 - Voter 1, Epoch 29/200, Loss: 1.0622, Train Acc: 0.4770, Val Acc: 0.5036, Val f1: 0.4708, Best f1: 0.5052
2025-05-29 20:26:14,915 - Voter 1, Epoch 30/200, Loss: 1.0656, Train Acc: 0.4692, Val Acc: 0.5312, Val f1: 0.5107, Best f1: 0.5052
2025-05-29 20:26:33,956 - Voter 1, Epoch 31/200, Loss: 1.0689, Train Acc: 0.4712, Val Acc: 0.5509, Val f1: 0.5308, Best f1: 0.5107
2025-05-29 20:26:53,026 - Voter 1, Epoch 32/200, Loss: 1.0500, Train Acc: 0.4866, Val Acc: 0.5161, Val f1: 0.4868, Best f1: 0.5308
2025-05-29 20:27:11,942 - Voter 1, Epoch 33/200, Loss: 1.0601, Train Acc: 0.4801, Val Acc: 0.5241, Val f1: 0.4811, Best f1: 0.5308
2025-05-29 20:27:31,178 - Voter 1, Epoch 34/200, Loss: 1.0526, Train Acc: 0.4763, Val Acc: 0.5027, Val f1: 0.4886, Best f1: 0.5308
